,ICC1,LowerICC1,HigherICC1,ICC2,LowerICC2,HigherICC2,ICC3,LowerICC3,HigherICC3,ICC4,LowerICC4,HigherICC4,ICC5,LowerICC5,HigherICC5,ICC6,LowerICC6,HigherICC6,Filter,Class,Name
wavelet-HHL_glcm_Imc1,0.320556310282084,0.29,0.36,0.32099783051803,0.29,0.36,0.3297842287439312,0.29,0.37,0.9508442134103068,0.94,0.96,0.950938841981656,0.94,0.96,0.9527730013796778,0.94,0.96,Wavelet (HHL),glcm,Imc1
wavelet-HHL_glcm_Imc2,0.6487162287466367,0.61,0.69,0.6487870315841628,0.61,0.69,0.6541931107290659,0.62,0.69,0.986964698330524,0.98,0.99,0.9869686951531969,0.98,0.99,0.9872714076523932,0.99,0.99,Wavelet (HHL),glcm,Imc2
wavelet-HHL_glcm_InverseVariance,0.125242883447513,0.11,0.15,0.1252378919370687,0.11,0.15,0.1252085990273734,0.11,0.15,0.8544428367453956,0.83,0.88,0.8544371701465716,0.83,0.88,0.854403907859295,0.83,0.88,Wavelet (HHL),glcm,InverseVariance
wavelet-HHL_glcm_JointAverage,0.0556120709425792,0.04,0.07,0.0562758029978821,0.05,0.07,0.0579455327355761,0.05,0.07,0.7071195672016299,0.66,0.75,0.7097155111999603,0.66,0.75,0.7160623254215451,0.67,0.76,Wavelet (HHL),glcm,JointAverage
wavelet-HHL_glcm_JointEnergy,0.1793977887485922,0.16,0.21,0.1798254111298617,0.16,0.21,0.1837513371315211,0.16,0.21,0.8996317161409288,0.88,0.92,0.8998934526304775,0.88,0.92,0.902246295271128,0.89,0.92,Wavelet (HHL),glcm,JointEnergy
wavelet-HHL_glcm_JointEntropy,0.1830414992333409,0.16,0.21,0.183632281660177,0.16,0.21,0.1892431702302839,0.16,0.22,0.90182745945193,0.89,0.92,0.9021762461873548,0.89,0.92,0.9053929200055414,0.89,0.92,Wavelet (HHL),glcm,JointEntropy
wavelet-HHL_glcm_MCC,0.2206658018180924,0.19,0.25,0.2207303542116509,0.19,0.25,0.2214825171380114,0.19,0.25,0.9206916273638506,0.91,0.93,0.9207190287613845,0.91,0.93,0.9210372512519744,0.91,0.93,Wavelet (HHL),glcm,MCC
wavelet-HHL_glcm_MaximumProbability,0.1453101036137264,0.12,0.17,0.1458083595682475,0.12,0.17,0.1493787575397828,0.13,0.18,0.8745391673407761,0.85,0.89,0.8749780686099186,0.85,0.89,0.8780497615562268,0.86,0.9,Wavelet (HHL),glcm,MaximumProbability
wavelet-HHL_glcm_SumAverage,0.0556120709425792,0.04,0.07,0.0562758029978821,0.05,0.07,0.0579455327355761,0.05,0.07,0.70711956720163,0.66,0.75,0.7097155111999605,0.66,0.75,0.7160623254215451,0.67,0.76,Wavelet (HHL),glcm,SumAverage
wavelet-HHL_glcm_SumEntropy,0.1729908377398594,0.15,0.2,0.1736064554755562,0.15,0.2,0.1790717261896298,0.15,0.21,0.8955748190546639,0.88,0.91,0.8959759965322284,0.88,0.91,0.8994314046905819,0.88,0.92,Wavelet (HHL),glcm,SumEntropy
wavelet-HHL_glcm_SumSquares,0.2591232264235167,0.23,0.29,0.2595422249101127,0.23,0.3,0.265703166062288,0.23,0.3,0.9348102597152576,0.92,0.94,0.93494306729662,0.92,0.95,0.9368516652326055,0.93,0.95,Wavelet (HHL),glcm,SumSquares
wavelet-HHL_glrlm_GrayLevelNonUniformity,0.7690492059265797,0.74,0.8,0.7690628815139753,0.74,0.8,0.7709345455393695,0.74,0.8,0.9927287001753272,0.99,0.99,0.9927292559612624,0.99,0.99,0.9928051415865672,0.99,0.99,Wavelet (HHL),glrlm,GrayLevelNonUniformity
wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.1896816306666375,0.16,0.22,0.1901898040847763,0.16,0.22,0.1952090688635896,0.17,0.23,0.9056372025383436,0.89,0.92,0.905919079279868,0.89,0.92,0.9086333120509508,0.89,0.92,Wavelet (HHL),glrlm,GrayLevelNonUniformityNormalized
